,listing_id,id,date,reviewer_id,reviewer_name,comments
236054,34569335,467627742,2019-06-10,230675469,Kevin,Great place and the house is much better that we expected.  Host did a perfect job with making this a relaxing and welcoming home for our stay.  Certainly recommend this house for your visit to Denver !!!
85984,13447318,305030650,2018-08-10,42218687,Sam,Jess' home is very nice and clean. You are able to use more than just the bedroom. Jess is very clear and responsice to any and all questions. I would recommend staying here for a nice a peaceful place to stay in Denver. 
227566,32137998,472886495,2019-06-20,124712473,Chongye,It is a comfortable please. And they are friendly
211340,28581318,434388685,2019-04-07,99005603,Rachel,Great space!! Very clean!! Host is extremely helpful and great communication!!
200900,26534975,423275478,2019-03-13,59375046,Ellen,"Nice villa with numerous guest rooms and access to kitchen, living rooms, washer and dryer. Just make sure you don't book the room in the basement."
186520,24344869,484825278,2019-07-09,206740097,Angel,I was looking for a place to stay the night last minute due to having missed a connecting flight because of the weather. Peter responded literally within minutes to my request and the instructions on how to get into his home were very precise. His home was beautiful and well kept as well as quiet. I would definitely stay again.
83784,13172589,350220575,2018-11-18,13345030,David,"The location was great, the house was great, and the hosts were great. We had a very nice stay."
106628,15602226,325113510,2018-09-18,29347124,Christina,"This house felt like home the moment I stepped in. The beds & couches are exactly what we needed after long days hiking & exploring Denver, Boulder, & Red Rocks. You'll find the kitchen nicely stocked with cooking essentials should you want to prepare a meal. The back yard has so much privacy & delightful crickets it'll make you feel like you're far from the city.  The neighborhood is amazing. Can't wait to return to Denver again & find this home available for our stay. Thank you Jessica for your great hospitality!"
180452,23684531,293137763,2018-07-19,6655452,Elliott,Stylish artsy fun place.. great garden.. cool places close by and only one mile easy walk to downtown.
225345,31568889,489932176,2019-07-17,118236563,Courtney,Location is within (longer) walking distance of great shops and places to eat. Zachary was quick to respond and very accommodating!
128394,18227184,151630155,2017-05-13,51907780,Trinika,"I really enjoyed my stay here. I appreciate how flexible Matthew was when it came to check-in, especially communication. There place was literally a 15 minute walk to everywhere I wanted to go. Such great hosts for my short stay I would definitely stay here again! Also they have a sweet dog Lucy who loves treats, she was a nice addition to the warm welcome I received. Do yourself a favor and rent here! You won't be disappointed."
164373,21862479,407631733,2019-02-02,86102371,Mimi,This is a great place if all you need is a private room and bath. Super clean and plenty of parking outside. We had a great stay!
236583,34714913,569133241,2019-11-25,107959170,Ashley,"Clean, stylish and easy walking distance to union station! Great place, highly recommend."
64924,9731001,527391537,2019-09-10,205017819,Alexis,Timmy went out of his way to be sure we were comfortable. We even had our 2 dogs with us and they were very accommodating.
194395,25477072,448002799,2019-05-04,88497476,James,"Great spot! Friendly host! Location is about a 10$ Uber to anywhere downtown you wanna explore.

Great hospitality!!"
120156,17044680,496598270,2019-07-27,86800080,Amy,"Don’t be taken aback by landscaping or lack thereof out front - the place is modern, clean and lovely inside.  Safe neighborhood.  We chose the location for a concert at Red Rocks.  This place was a 5 min walk to a great coffee shop and a 10 min walk to Illegal Pete’s to catch a bus to the concert.  (The bus drops you off at North lot - top of venue, so plan on get tickets rows 50 or up. )   Great Airbnb - Great trip!"
159313,21463028,507436762,2019-08-11,65740679,Jennifer,"Great place, super clean, and really close to down town. The library had a huge selection of really great, eclectic books. Bathrooms were great and there was plenty of room for all of us. The loft does get hot in the summer, but there was a fan provided. The kids we put up there didn't seem to care.

While it said that it was able to be booked for 10 people, we did run into problems with not having enough supplies for such a large group - specifically towels, silverware, and coffee cups. That being said, the kitchen was generally well stocked with cooking and serving supplies. 

We chose this place due to its location and the fact it had an electric car charger. The charger worked great and it was so easy to park on the pad in the alley. 

I would definitely stay here again if we wanted to be close to downtown."
61685,9445553,132571338,2017-02-18,93874988,Forrest,"Very nice spot to stay whether its long term or a short stay, very comfortable and safe. Communication is always on point aswell! I would highly recommend this place, especially if you want to be alittle close to downtown."
110354,15902411,496615899,2019-07-27,10624930,David,"Jessica, her cat, and her place were all very welcoming.  I was there only briefly, feeling comfortable and sleeping well.  I'd be glad to stay with her again."
186168,24305700,497659922,2019-07-28,11049368,Michelle,Clean and spacious with very accommodating hosts.
198989,26281251,356575855,2018-12-08,38639886,Jacob,Great place in a great location! Good for small groups. We had six of us together. Beautiful neighborhood too!
155720,21177615,228421829,2018-01-19,45761635,Ari,"Michael’s place is great - clean, comfortable and well equipped. I look forward to staying again soon!"
123897,17406600,416593100,2019-02-24,242019592,Marsha,the space was awesome. upstairs there is a private living room area where you can chill out and watch TV right next to your bedroom and the bathroom that you'll be using. the host had coffee available in the morning which was great. check-in and check-out was easy communication was great I would definitely say again very close to the airport
101260,15054823,173628629,2017-07-23,75734868,Sumer,"Comfortable, centrally located and great comminication!"
173608,22936326,495254363,2019-07-25,271411658,Troy,g00d
74785,11945010,328615231,2018-09-26,81265728,Marty,Cute apartment in a perfect location; we were able to walk pretty much everywhere we wanted to go. Nice kitchen and comfy bed!
197414,26130724,333860218,2018-10-07,90355437,Lawrence,"The Curtis Park Club was a great stay. Great room with easy check in. Great beer and wine, nice touch! Super convenient spot, walk to great restaurants!"
69029,10730155,281345572,2018-06-24,20134574,Ali,Aeric is an amazing host. A very polite and considerate gentlemen who loves to share his beautiful home.  including the largest bathroom you will ever see.  Wyzer the dog is a gentle giant that you will love. The location is ideal for getting downtown quickly while being able to stay in a very nice safe and  quite neighborhood. very walkable to public transit as well as City Park and many restaurants and bars.
180266,23653154,425705264,2019-03-18,63142928,Dan,"I had a great stay at Kara’s. Check in and out was easy, she provided tips of things to see, and the place was just what I was looking for."
24570,3972450,423259621,2019-03-13,3023590,Morgan,"Perfect place with tons of space, and very unique layout. The location wasn’t my favorite, but that’s just my opinion. Loved the house!"
134842,18996370,195277514,2017-09-18,97470723,Ron,"I'm new to Airbnb and when I saw ""entire home/apt"" I thought I was renting a HOUSE or an entire apartment. It's actually a basement converted to living quarters. While it's tastefully done, I could hear the tenants upstairs in the main house the whole time--I didn't have the solitude I thought I was getting. Host Travis was responsive and compassionate about my disappointment, but just be aware you'll have neighbors on the floor above you and will hear their footsteps through the ceiling."
142343,19893591,182491798,2017-08-14,26991675,Emily,"Lee and Shannon's place was cozy and comfortable. These hosts have thought through every last detail, and they were very thorough in their communication. Would definitely recommend and stay again!"
195400,25634687,459749553,2019-05-27,2540017,Heather,Overall awesome stay! Lawrence was always quick to respond  and the space was HUGE. We especially loved having access to the rooftop for morning coffee and evening beers.
56808,8800911,405828962,2019-01-27,173133179,Twee,"When we arrived to this gorgeous converted church on the corner of a cute neighborhood in Denver we loved the experience of opening the wrought iron gates, walking up a dozen or so stairs to then open a humble doorway into a very grand and magnificent open concept converted loft. What a divine experience to walk across, around, and through such a massive space so beautifully decorated with such simplicity and modern elegance....a palatial retreat within the city! We only stayed two nights.....too short. The mattresses were pure heaven! (And that comes from a friend healing from hip issues). Note to Light Sleepers: If you’re a light sleeper, bring ear plugs as it is a loft which means lots and lots of open air spaces for bedrooms and bathrooms. If you need total quiet, perhaps take the room inside the tiny house (which is just off the living space). The rest of the beds are in rooms that have cool portals or no walls that allow sound to flow through easily. It was Divine!"
44382,7205120,124312143,2017-01-01,11400294,Kyle,Nadine was amazing and super hospitable. The place was exactly as listed and was in the perfect location to easily navigate around Denver. Will definitely stay again!!!
82957,13081152,337276150,2018-10-15,141545137,Lucy,Great location and place for the value! Cool decorations too!
33092,5070640,456058295,2019-05-20,79042698,Itai,"My girlfriend and I thoroughly enjoyed our stay in Andrea's home! The space was very clean, beautiful, inviting and made for the perfect weekend get away. We were also able to utilize one of Andrea's many 'Welcome to Denver' books which made our first time in Colorado that much easier to navigate and explore. Andrea was responsive with her communication and a truly wonderful host. If we visit Denver again, we would happily stay at Andrea's place!"
76133,12214224,316199386,2018-08-30,210630282,Eric,"Sarah was an amazing host that was very easy to communicate with! She allowed an early check in and a late check out. The location is very close to downtown and central to public transportation. Overall, a great stay!"
127859,18153418,228053176,2018-01-17,66516832,Yvan,"Good location, amazing mattress (memory foam), great communication!"
144437,20215458,303591160,2018-08-07,203974859,Forrest,"Great hospitality, great location, and very clean. "
48492,7826191,88541733,2016-07-24,16262595,Stephanie,"House was great! However, the someone broke into the garage attached to the house while we were staying there on Friday night and stole a bike. Luckily no one was hurt!! "
230094,32808646,489970604,2019-07-17,112784219,Lisa,Great location!
52051,8352843,431363965,2019-03-31,37364080,Michelle,Amazing apartment. Everything was just perfect for our weekend stay. Location is right in the middle of all the action and there are lots of restaurants around to choose. Will definitely stay at one of Brandon and Robert’s listings next time we’re in Denver.
144759,20254677,242662586,2018-03-12,112110138,Lauren,View from rooftop balcony is breathtaking. Fung shui of the apartment is very balanced and Zen. Amazing place we felt so comfortable that we decided to stay an additional day.
234647,34089781,485874143,2019-07-11,21657714,Brian,"Great place, great location I will be looking to stay again next time."
188977,24689489,431753545,2019-04-01,61434393,Mary,Susan and John were warm and welcoming hosts.  I communicated with them and arranged for two friends to stay with them and the arrangements went smoothly.  My friends had a great stay!
186756,24355823,428741236,2019-03-25,236387474,Shan,Great location
119151,16913376,291945178,2018-07-16,105962491,Danielle,We had a great time.  The house was very clean. Views from the deck were amazing.  
165972,22032668,407305572,2019-02-01,19704332,Emily,"Chad and Susan’s condo was super trendy! Easy to get in and out of, and we loved staying there. Thanks!"
48955,7843605,413548850,2019-02-17,60869450,Chris,"Cynthia was great! Checking was a breeze. Having the parking spot was very helpful. Be mindful about their note about being being upstairs. There is noise, and if that is going to bother you, this is NOT the place for you!"
24362,3968613,296404133,2018-07-25,4069087,Taylor,Erika is awesome & her place is lovely. I hope to come back to see more of the area. She gave me a very thorough walkthrough when I arrived along with some great local tips. Would definitely book again!
107146,15674169,457221160,2019-05-23,24675982,Becca,Alex’s house was amazing and beautiful. It had great amenities and an awesome bathroom. The location was perfect.
70871,11191271,64132850,2016-02-29,44540295,Patrick,"This place was perfect for our weekend trip to Denver. Close to everything and probably the most comfortable bed in denver.

I encourage everyone check it out.

Owner was helpful and always quick to response.

Very very happy we stayed here.

Cheers!"
161187,21667826,327244541,2018-09-23,50782880,Allison,"Simon and Aurora are really above and beyond hosts. The place was perfectly clean, tastefully decorated and filled with all the extras (including a coffee bar and a 6 pack of local beer in the fridge). Its the best of both worlds with the amenities and privacy of a hotel and the little touches that make you feel right at home. The location is great, about 20 minute walk to the RiNo area (we walked several times to breakfast and a wedding we were visiting for). Definitely recommend their carriage house to anyone visiting Denver!"
233200,33664011,484400331,2019-07-08,255981441,Denise,"Great house! You really don’t need to bring anything but your clothing and toothbrush. House clean, and so beautiful. The host Rich was great. Will pass on to my friends. Loved our whole trip! So much room."
228637,32360723,428215849,2019-03-24,236933967,Cassandra,Amazing! In the middle of many destinations and not far from the airport! Cutest little house with special touches!
157128,21264389,262412343,2018-05-08,118715381,Just-In,There's really no competition. For the price and location alone the rooms a steal. I didnt see Wajdi too much but he was awesome the brief moments we did connect. Once you get the key its like having an apartment almost to yourself.
172968,22884861,233711969,2018-02-10,18165343,Nikita,"Chris was a great host, everything was as advertised and the location could not have been better. Checkin was a breeze, and the apartment was very comfy and warm."
152012,20996662,275790714,2018-06-11,181106601,Jazmin,"Cameron’s place was perfect! It was like home away from home. Walking distance to soooo many restaurants and nightlife or a quick drive away. Friendly neighbors and community.

Cameron also allowed us to check in earlier, which helped us because we got into town pretty early. His guide was also perfect to get around. 

We hope to return in the winter, and crossing our fingers that his place will be available."
106567,15589617,305704733,2018-08-11,27524274,Nancy,Becky was there to check us in and was very welcoming. Her location is great for a family. It’s close to restaurants and Washington Park. The fenced backyard was perfect for our 17 month old grandson. The house was very clean and in a safe neighborhood. We would stay there again. 
232094,33373336,459743389,2019-05-27,247126194,Todd,Great place very clean very nice host quick response
114142,16312814,208714366,2017-11-02,43904063,Amy,"Jack's place is exactly as advertised....clean, spacious and comfortable. Has everything you need if you dont want to cook and just want to be in and out to sleep, Jack's place is perfect! The bed is super comfortable and the room is nice and dark and quiet for sleep. The bathroom is brand new and the shower is great! Jack was very responsive...he checked in with us daily and was very kind and helpful. He also picked us up at the airport for $20. He was a pleasure to work with! I'd definitely stay at his place again!"
231734,33341740,477170893,2019-06-27,251096204,Harrison,A Great Spot with Great Hosts! The rooftop is awesome! Next time I am in Denver I know where I want to stay!
121273,17175148,474005665,2019-06-22,81558300,Carone,"The place is just as good, if not better,  in real life as it is in pictures. The four of us had lots of room to comfortably spread out. The location is a quick walk or Uber to a variety of places. I appreciate that there were two gated parking spots so we could leave our cars and not worry about them.  We would absolutely recommend staying there!"
217515,29655836,424432328,2019-03-16,11784645,Shanthi,"The best part of this place was the location--right in the middle of lots of great things to do! Beds were very comfortable, overall a good experience."
25397,4067759,27028422,2015-02-23,25442882,Nick,"I thoroughly enjoyed my experience at Erika's. My room was clean, spacious, and thoughtfully decorated. The neighborhood was great, too. There's authentic Mexican food and an inviting coffee shop well within walking distance. I would definitely stay here the next time I'm in Denver."
18119,2817786,39159997,2015-07-21,27657151,Donita,"Couldn't have been a better experience.  Mary was so personable and helpful, made me feel right at home.  The house was lovely, kitchen magnificent, bedroom and bathroom were beautiful, clean, modern, and comfortable.   Lucy, the cat, liked me, even if she tried to play hard-to-please sometimes :-)  I loved the neighborhood, walking distance to practically anything you want, loved sitting on the back patio relaxing.  I definitely plan on returning to Mary's house on my next trip to Denver!"
197418,26130724,414475851,2019-02-19,110897864,Dartan,"Amazing location, with a rustic homie feeling. Would recommend to anyone!"
32347,4951295,340342561,2018-10-23,73446071,Rachelle,"The Nest was perfect for our long weekend trip to Denver! It was very quaint, had everything we needed and then some, and was in a great location. We were able to walk to several places, Uber was easily accessible, and parking wasn't too bad. In the evenings it was a little harder to find a spot right in front of the house, but we never had to park on a different block. Gretchen was fantastic and sent us a list of restaurants to check out, all of which we did were delicious! We would definitely recommend and would stay at the Nest again. With it being an older house, you can hear the dogs walking upstairs sometimes. And we could hear the house sitters talking/laughing while we were there in the evenings, but it wasn't so loud we couldn't fall or stay asleep. It didn't bother us but would be something to think about if you are a very light sleeper."
194117,25459427,550866458,2019-10-19,39080781,Lot,"Very nice, updated, cool, open, clean and comfortable place. It was the first private residence I've ever seen with a Japanese -style toilet which was awesome! The owner composts, recycles and uses solar panels for energy source which are all great for the environment. She was also very easy and available to communicate with. The comfy bed and pillows, cool temperature in the bedroom and quiet neighborhood made the place perfect for a good night sleep. It was well stocked with towels, sheets and even toiletries if you need them. The kitchen had a filtered water dispenser so you can fill your water bottles which you'll definitely want to do in Denver!"
155883,21177882,307101388,2018-08-13,58532022,Kevin,Good Central location.
231677,33320394,508923879,2019-08-13,119910609,Kei,The location is really nice! We could go anywhere around downtown easier!
153505,21042587,246548743,2018-03-25,110846007,Nicos,Great place and location.  Host very helpful throughout.
216897,29537798,518506266,2019-08-26,15103480,Maggie,"Great space with great amenities! Great little touches and beautiful decor-pictures don’t do it justice! Easy check in and in a convenient location with a few little restaurants just on the corner! A bit warm in the living room with no AC, but with fan use, we managed :) Thanks Brittany!"
122090,17251698,269703189,2018-05-27,80365747,Ally,We enjoyed our stay at Michael and Connie's place. Check in was very simple and Michael was great at providing local tips. The room was perfect and in a good location.
115281,16406440,422214912,2019-03-10,7248481,Peter,Wonderful house with a fabulous backyard patio. Hosts were very communicative and check-in was a breeze. Would certainly stay there again.
182853,23999189,338902556,2018-10-20,215548356,Mindy,"This house is beautiful, clean and a fun place to stay. The neighborhood is also awesome and close to everything."
195638,25730584,557714860,2019-11-01,302855170,Jory,The place was very comfortable. I felt like was at home away from home.
30039,4638352,220293221,2017-12-21,157197250,Cara,Portia’s place was great! It looked exactly like the pictures and we couldn’t have asked for a better location. Portia and Teresa were both so nice and answered all of my many questions! We will definitely come back :)
170329,22515364,479949567,2019-07-01,78710440,Eliza,"The Artisan's loft was definitely one of my favorite Airbnbs to date. From the convenient location in trendy RiNo (20ish mins to the airport, 10 mins to downtown, less than a 5 min walk to the light rail/bus, in walking distance to several breweries and great restaurants) to the thoughtful touches and amenities throughout the space, everything about our stay was perfect. My only regret is that we didn't get to spend more time there!  Would definitely recommend the loft to anyone wanting to stay in a unique home in a fun neighborhood."
234200,33941538,551967333,2019-10-20,32220193,Maureen,"Catherine and Ryan's two bedroom suite is located at the front part of their residence but is completely separate (including separate entrance) so guests can come and go without disturbing them. The house itself sits on a tree-lined and well maintained street, amid a neighborhood of beautiful homes. Street parking in front of the house was plentiful. Communication and check-in were a breeze. The space is large, clean and very well appointed. We loved the Casper mattress and were extremely comfortable in the unit. The surrounding neighborhood has a nearby grocery store, Starbucks and various restaurants. We had a wonderful visit with my daughter who just relocated to Denver and would absolutely love to stay here again! Thank you Catherine and Ryan!"
183742,24058066,479210709,2019-06-30,81891917,Dan,Great place with a great location. This place had everything we needed for a weekend getaway of 10+ guests. The location is great with free parking on the street and about a fifteen minute walk to the rino neighborhood where we spent most of our free time outside of the house. I'm a sucker for a front porch and this one does not fall short.
38589,6333040,54094119,2015-11-16,41573728,Serge,I loved the place!!!  Mick was a great host and will definitely come back.
809,592,75151592,2016-05-19,64209201,Gurpreet,Jill is a wonderful host.  She goes above and beyond to accommodate and to make sure that your stay is pleasant.  She is truly a lovely person to be with. 
139601,19548421,553656437,2019-10-24,303737976,Stephen,Excellent place to stay. Very comfortable and close to great activities. Amazing place
71132,11192056,292742480,2018-07-18,52713572,Bruce,Kinga’s place is special. We had our adult daughter and boyfriend with us and the space worked well. It was comfortable and thoughtfully appointed. It was clean and cared for. The shower was great. The beds were comfortable. We loved the rooftop deck looking out over the City. Great place for some wine and conversation. We loved Kinga’s lounge-late night perogis and wings saved us after a late concert in Boulder. The infused pepperoncini polish vodka was to die for. Our son lives in Cap Hill so the location was perfect for us. We had 5 great nights at Kinga’s and will return..
4569,662390,91870452,2016-08-07,146317,Stanley,"Steve and Vicky were wonderful hosts! Super helpful with information, they made us feel welcome in their beautiful home. Accommodations are spacious and very comfortable. The modern, impeccably clean bath was just outside our room and we had it all to ourselves. The neighborhood has lovely homes with character, friendly people, unique cafes and restaurants, and train to downtown Denver within easy walking distance. 
When rain/cold was forcast for the evening we were going to a concert at Red Rock, Steve went above and beyond, loaning us rain gear, warm jackets and a backpack, saving the day! "
130081,18396744,244855289,2018-03-19,25768803,Kirsten,Tim's place was just as described and a great place to stay. Easy walking distance to/from the train and many places to grab food and a drink. Tim let us check in early and was very friendly. Would recommend to anyone staying in Denver!
168151,22322314,479896190,2019-07-01,101622299,Chase,Great location! A clean home with many bedrooms that makes it easy to share with friends or family during our stay.
15930,2239191,542833086,2019-10-06,132351130,Grant,Nice clean space
78920,12799600,471499702,2019-06-17,27242516,Taylor,Had a lovely time staying at this place. Centrally located. Easy to find. Host was super friendly.
214126,29155248,411794399,2019-02-13,231222721,Monserrat,This was a greatly priced place. I enjoyed the stylish design and home like feeling. 10/10 recommend.
765,592,5095934,2013-06-11,6806537,Samuel,"Jill's hospitality was more selfless than I could have expected. She was out of town so I did not have the chance to meet her, but the fact that she trusted me to stay and care for her home alone spoke volumes of her personality as well as kindness. I would not hesitate to stay here again. "
167630,22264680,265327993,2018-05-16,1795849,Kevin,"We really enjoyed this beautiful property. It was perfect for our big family. 

The location was amazing as it was only a quick drive to downtown Denver and grocery stores and restaurants (great free parking options as well).

The property was also very clean and had all of the amenities a big group would need. We didn't have much need for local tour tips but knew they were there if we needed them.

Overall I would definitely recommend this place to anyone visiting Denver and would stay here again in a heartbeat."
62309,9496966,114861160,2016-11-20,3848219,Elizabeth,"Kinga was a fantastic host and the apartment is lovely, exactly like the pictures plus the views are fantastic. Highly recommended!"
198936,26281251,287954347,2018-07-08,71802869,Kristin,This Airbnb is absolutely gorgeous- I wish we could’ve stayed longer! It had such a unique and artistic decor- so cool.
26175,4180622,210464392,2017-11-09,87957521,Frank And Lorie,"Great place to stay, very helpfully and thoughtfully furnished, in a great location."
222428,30991941,558235106,2019-11-02,271854305,Morgan,Great stay!
106223,15551405,494118480,2019-07-23,264540757,Joel,"Nice place, quiet place. Would give 5 stars but no A/C"
26783,4227772,317158581,2018-09-01,195899551,Michael,Great place and location amazing amenities definitely recommend
41442,6730800,47802928,2015-09-21,26501698,Bobbie,"We had a great time in Denver :) This lovely place to rest our heads made all the difference. The bath tub is wonderful, comfortable beds, great coffee, really sweet neighborhood with everything you could want in walking distance. Thank you guys for sharing your home with us. Oh yes and thank you for the tooth brush! "
163974,21828418,561152897,2019-11-08,82146421,Michael,This was a very nice place to stay as a business traveler for one or two people. Very clean and great location for me to travel north and south and east and west.
239281,35971684,541721882,2019-10-05,116669059,Abhi,Great place for stay during long layover. Enjoyed my stop in Denver.
231296,33223515,541066127,2019-10-04,44616168,Walter,"I will return for sure. Excellent communication, incredibly place to stay.

Thanks Allie!"
69680,11037671,70236702,2016-04-17,4557460,Mandy,"I stayed for 2 nights and had a really nice time at Jack's place. It was cozy, clean, and had plenty of room for 2 people. Jack was very friendly and hospitable, and communicated clearly. I will definitely try to stay here again when I go back to Denver."
99574,14902544,184008513,2017-08-18,42638017,Nick,Randell's place is amazing! Plenty of space and nicely furnished. The roof deck has great views of the city and nice amenities.
5211,665622,79982966,2016-06-15,20488738,Hayley,"Becky's place was perfect for our one night stay in Denver! We had an overnight layover and being able to stay at her place made that much more enjoyable! Also, I have NEVER been so comfortable in my life! Her beds are fabulous! If you want a great night sleep while in Denver, definitely stay at Becky's :)"
126355,17856827,171514057,2017-07-17,18221908,Keeley,Don was a wonderful host. The house was comfortable and exactly as described. The house was very well stocked personal touches (like snacks and sparkling water when we arrived ) were a the icing on the cake. 
221498,30713765,497674725,2019-07-28,227699979,Julie,What a wonderful time we had! Thanks Peter for the stay!
10368,1189999,6115639,2013-07-30,5492353,Nora,What a great find!  We loved our stay in Mike's Apt. and had everything we needed.  I was worried there would not be much light since it's a basement but it was filled with light.  Every room had large windows that looked onto the garden and backyard (the bathroom's windows were covered by a screen that hid the washer and dryer).  Another concern I had going in was hearing noise from upstairs but we didn't hear a thing.  The place was new and pristine and the beds were very comfortable.  You can tell Mike has worked very hard making this apt. fantastic.  All my expectations were exceeded and I highly recommend this perfect spot.
90839,13785599,140097018,2017-03-27,8131285,Alex,Susan was a fantastic host and her apartment was well located and comfortable. 
207539,27806389,438459923,2019-04-16,227663001,Joe,Great place 420 friendly. Esp nice if ur a people person and like to meet other travelers and guests.
137166,19293155,286143625,2018-07-05,941914,Justine,"Our stay was amazing. We stayed for two nights and everything was perfect. Allan was responsive and helpful from the getgo. Booking was easy and as my reservation approached, he sent me a very detailed message outlining the check-in process, things to know, suggestions to eat/do, etc. The bnb is very clean, stylish and new. It had so many amenities and thoughtful touches. The washer/dryer was clutch. I appreciated the hair dryer, straightener, bluetooth speaker, fan next to the bed, etc. It all came handy when we needed it. He also left us a bottle of wine for us to enjoy :) The location is perfect, we were able to walk to Civic Center Park to watch fireworks as well as downtown Denver to explore/eat. It was about a 10-15 min walk. The bike share kiosk was right outside the door; we used it once to get home from sightseeing. Allan really made it feel like home and we couldn't be happier. I highly highly recommend this place! Perfect for me and my husband."
143689,20156713,223785564,2018-01-01,114111338,Elisha,A great house with a perfect location and spacious living quarters! It was easy to get to and from downtown either by lightrail or a cheap uber or lyft. We enjoyed our stay thoroughly!
108656,15805779,274582639,2018-06-09,4132352,Becky,Awesome house with plenty of room in a great location!
229887,32746162,449860072,2019-05-07,149431536,Adolfo,"Lauren was super kind and responsive, check in was a breeze, and it's located in a quiet neighborhood, perfect for my quick weekend trip in Denver"
211860,28712860,425194343,2019-03-17,185274394,Ty,Charming old house in a vibrant part of town.
122806,17329756,365752020,2019-01-01,155908755,Mallorie,This place was all around perfect for our stay. We will for sure stay her when we come back.
68799,10500808,401064646,2019-01-13,115848713,Kaitlin,The house is was perfect for a small group of us and in a great location to explore Denver.   Everything was exactly how it was described/shown in the description.  Emily was very communicative and helpful.  Would definitely come back again.
84289,13194349,510165022,2019-08-15,242091002,Garyn,This place was beautiful!! So much around to do. 10/10 recommend.
80318,12932332,464414017,2019-06-05,187803852,Shannon,Rich's place was very clean and comfortable. He welcomed us immediately and he and Robert (the dog) made us feel right at home. It was a great place to stay.
180157,23644967,521205070,2019-08-31,100044666,Courtney,"The room was super clean, the bathroom was nice and large and the location was a good one. I definitely recommend it!"
82994,13081152,456470217,2019-05-21,9953553,Sonali,Great location near some really cool shops and restaurants. Simple but clean. A good home base if you are looking to explore Denver.
82099,13041992,149151180,2017-05-02,41403776,Andrew, great spot. Private parking is great considering being downtown. Downtown is a cheap uber ride away
17737,2599115,133105591,2017-02-20,8006117,Deborah,"Very nice large, new home.  easy check in and out.  Great bedding."
106467,15583685,416605097,2019-02-24,97026080,Sara,"John's place was perfect for our needs, a great value for the location. Everything was super clean, check in was easy and John was very responsive. All around an excellent stay!"
221873,30820052,403834485,2019-01-21,56175262,Angie,"We had a wonderful stay at this   home.  We worked with Shalom, and he was great!  The home was spacious, clean and had all of the amenities that we needed for the 6 of us to stay for a long weekend.  We would love to visit again soon!  Thank you for a great time in Denver!!"
53652,8474753,66866133,2016-03-25,55471246,Travis,"Jenica was awesome. We were stranded in Denver during the blizzard on 3/23 and needed a last minute place to stay. Jenica was very nice, quick to respond, and an awesome host. She even tried to help us track down a lost personal item. I'd definitely stay here again. "
61292,9372481,286667483,2018-07-06,131838238,Anna,"This house is tiny, but a great space to enjoy recreational cannabis with plenty of shops nearby and places to sit indoors and outdoors for smoking. The house is clean and has all the basic amenities you would need."
115812,16548314,128676195,2017-01-26,7301402,Cara,This little cottage was wonderful! I wish I never had to leave!
144672,20248046,263695642,2018-05-12,69259187,Carlos,"This is the type of Airbnb that makes you want to cancel your plans and stay in for the night. It was very comfortable and a lot nicer in person. My girlfriend and I loved the layout and style of the guesthouse. Couldn’t have asked for better hosts, they did everything to ensure our comfort and even had a bottle of wine waiting for us at check-in. I definitely plan on staying here again when I an back in town."
161910,21726072,475747754,2019-06-24,63773287,Rachel,"If you are thinking about staying here, do not hesitate! The location was great, everything was very clean, and Joe was great on communication! Great part of town as well."
54305,8556263,401469175,2019-01-14,1691471,Mark,Excellent spot in the heart of LoHi. Code access made coming and going to explore very easy. All great amenities included as well as lots of TV options. Highly Recommend
38275,6185753,268055403,2018-05-23,181475794,Derek,Candace’s place was very clean and well thought out. The location is perfect and there is a grocery store only one block away.  She left us very simple and informative instructions that not only had the rules but also nearby places of interest. Very easy to check in and out with the lock box. She let us use her washer and dryer and was easy to access as well. In our 3-day stay we never got to officially meet Candace but this only added to the privacy we enjoyed at her place. Perfect for people who like to cook and or relax and watch cable tv. Overall a great stay and great value. 
235287,34306107,559261233,2019-11-03,92166830,Dennis,"Kirby was a great host that accommodated us as soon as we asked. Communication was great, and we felt comfortable in the space. Even though Denver was cold, the space itself was kept warm by the host. It’s also centrally located to a lot of close places, and is 5-10 minutes away from downtown areas. Great place, thanks for letting us stay."
230707,32966685,561088868,2019-11-08,172370707,Michael,"Curtis is a great guy and thoughtful host.  The place has everything you need, and is located in a great neighborhood.  Definitely will be back."
212651,28913988,538321894,2019-09-29,133236186,Molly,Truly a great spot and worth it!
99488,14842171,482552800,2019-07-06,116541142,Amberlyn,"Michelle's place is really one of a kind! It was in the perfect location to walk to plenty of places we wanted to see and do. The Air BnB was clean and neat and had all the little extras you would want. If ever you are in Denver, I would HIGHLY recommend staying here!"
7469,833937,74481736,2016-05-15,56889560,Jordan,Great place to stay. Really close to downtown Denver. Neighbors were spectacular. Thank you for everything.
235888,34474444,544284678,2019-10-09,119354884,Aabid,Experience was great- Chris was extremely helpful during our stay and made it a point to make me feel like the home was ours during our rental period. Would definitely recommend!
104172,15344781,123515041,2016-12-29,33834881,Eric,Linda was a great host and made sure we had everything we needed and that we felt at home. The private bathroom was very clean and convenient. 
