listing_id,id,date,reviewer_id,reviewer_name,comments
8366762,446971779,2019-05-02,60844674,Leila,"Loved staying at Brian and Maribeth's place! Absolutely felt at home and had everything I needed. 

There are two doors that both open with codes and it makes for a smooth check in  and check out. The place has all the amenities you need if you are traveling for work and a very nice work station.  I needed to get to the city center and it was a very easy 5 minute drive in the mornings. 

They had a bike for guests to use that I was sad I didn't get a chance to try out :)"
17022504,466966278,2019-06-09,2523115,Bret,Great spot and location. Only issue was parking. No Rockies games or special events but still very hard to find a spot.
10494162,564009904,2019-11-14,30297360,Rachael,Wes was an awesome host! This Airbnb is super cute and close to the RiNo area. Plenty to do close by. I would definitely stay here again!
5229866,519012140,2019-08-27,170809703,Francesca,"Okay location, bed was uncomfortable, no A/C but host provided fans . Overall okay. You get what you pay for"
21667826,566524944,2019-11-19,110689996,Rose,Very nice place to stay. It was sparkling clean and very accommodating. Easy Uber or Lyft ride to downtown. Will be staying here again if it’s available. The host went the extra mile and was very good at communicating . I will look up their Air b n b in Santa Fe the next time I go there as well.
38521249,561155556,2019-11-08,129853773,Shelly,"This place is a big YES! We stayed at the sky loft for 3 nights and it was perfect. Very clean and the space is perfect. The neighborhood is very quiet and safe and Jarrod was the best. He recommended lots of places which was great since this was our first time in Denver. He was very responsive and helped us with anything we needed. Soon as you walk in the door it smelled so amazing! The bed was super comfy and I slept like a baby! I’ve stayed at many air bnbs and this place was one of my favorites! Also, the shower in the bathroom is amazing and was greatly appreciated after a long day in Denver. I highly recommend the sky loft and we will absolutely be staying here again when we return!"
4862881,469463256,2019-06-14,77921164,Lynn,"Great location, cute space, comfortable bed, easy access to a washer/dryer. check-in was simple and Renae was very responsive to any questions/concerns. If you’re tall, you will have to watch your head on the slanted ceiling."
21042587,312567462,2018-08-23,28264182,Kemika,A great place to stay in Denver. Lots of space. Huge master suite. Loved the patio and that’s there’s parking right behind the house. Convenient location close to the expressway and lots of nightlife on Broadway 
26671030,434800309,2019-04-08,179585659,Desiree,"Very cute space, clean, kind and friendly neighbor"
6156061,69411844,2016-04-11,48878678,Josh,"This Airbnb worked out great for our large group of 8 guys! Mark made sure we were all satisfied with everything in the Airbnb as soon as we arrived, and the residence was clean and ready for us upon our early arrival! Thanks for letting us check in a little early! It was a great experience, and I would recommend this to any of my friends traveling to beautiful Denver. "
25458868,413582092,2019-02-17,209931728,Barbara,"Emily's place was as advertised, location is very convenient to Pearl Street, Broadway, and getting on and off Santa Fe Drive and getting to skiing, DIA, or Littleton.  We had some great meals at Bird, Park Burger, and Morning Collective.  Newly renovated, clean, spacious, private, bed comfy, wifi, hot shower and coffee made this a comfortable stay.  No problem parking on street."
2175370,38177065,2015-07-13,36577566,Valerie,"Barbara was an excellent hostess - she literally thought of everything!  There is a guest refrigerator, small snacks, water, a mini coffee pot, toiletries, and more!  It was so quiet, I felt like I had the place to myself all week!  The house is located in a decent neighborhood, and I felt safe throughout my stay.  Restaurants and shopping were not too far away, and I had an easy time getting back and forth to my seminar each day.  Highly recommended - all my associates paying $100+/night for a hotel room were quite jealous!  "
34089787,510900151,2019-08-16,50906881,Marie,Exactly as described!! Enjoy.
20587440,307580071,2018-08-14,62201468,Shelby,The place was awesome and Craig and Ricky were beyond welcoming. I would not only recommend but I love to stay again during a future visit.
13901522,356580787,2018-12-08,63924030,Danielle,Danielle's home is was very clean and cozy and she was a very welcoming host!
19441412,413492783,2019-02-17,80343893,Asa,Very comfy and cozy loft. Host was great and gave several food and entertainment  suggestions. Would stay there again.
20170743,239943734,2018-03-03,142493851,Conner,Limited selection of pots and pans to cook with. No pantry space. Small bathroom. Nice place otherwise. Big TV is great have.
9296960,110350323,2016-10-25,33690073,Justin,Mike and Val made us feel very welcome and were happy to provide info on the city and even the neighborhood
35413846,503343358,2019-08-05,221461055,Daniel,"The space was very clean, in a great location, and the owners were very responsive when we had a small issue. I would tat here again!"
22515364,329394933,2018-09-28,28362781,Caitlin,"Awesome weekend spent at the Artisan Loft. Location, decor and amenities were all wonderful. Will definitely be back!"
875596,249764726,2018-04-02,32210384,Alex,"My BFF and I loved our stay at Matt's place! Lots of love put into that space and it shows. We didn't mind the tight quarters and kept comparing it to living in a tree house or on a boat! Clean, quiet, & quickly accessible to everywhere we wanted to go."
39389946,556887058,2019-10-30,35648248,Kyle,Great place in a nice part of town. Lots of restaurants within walking distance. Host was very responsive and helpful. We would definitely recommend this Airbnb!
18795352,173722309,2017-07-23,9661923,Todd,"This was a lovely home in a great location with a fantastic host. Kim is extremely kind to all of your needs the home is extremely clean and her two dogs are absolutely wonderful. I had a peaceful, quiet, enjoyable time I stayed at Kim's establishment. I will remember this location for future trips to Colorado so I can hang out with those dogs  and play ball!!

Great place!!✌"
20283662,543425377,2019-10-07,71854713,Kimberly,"Drew and Joana were great host and were so kind. Thank you for the breakfast muffin 
The room was very clean and the bed was comfy! Also a great location for the price"
24331281,542584732,2019-10-06,96195412,Patrick,Good place to settle down for a weekend getaway. My wife and I enjoyed the balcony and thought the place was clean.
37915770,564792802,2019-11-16,120458218,Becky,"Possibly the cleanest, best maintained Airbnb that I have stayed in. Easy checkin. Despite having a room in the house, I truly felt like I was staying at a boutique hotel. Very private and comfortable."
24017637,520537330,2019-08-30,249910214,Ari,"Beautiful house, we will be back!"
11236853,297885516,2018-07-28,204195997,Sophia,Great place to stay! Would definitely recommend to anyone looking to stay in that area. 
56185,516001753,2019-08-23,34368339,Heather,"Kate's beautiful home is ideally suited to families looking for a comfortable and relaxing home base from which to explore Denver. This home truly is a home, with thoughtful touches throughout that make staying there effortless and enjoyable. Definitely my first choice whenever I'm in Denver!"
4909321,206968313,2017-10-27,4320551,Kristine,"A truly wonderful home and family as a place to stay in a quiet residential Denver neighborhood.  The generous, warm hospitality of the host, Rebecca, here far exceeds any airbnb standard or expectation - a VERY wonderful place to stay, small-ish (fine) bedroom and shared bath with excellent walk-in shower and including use (coordinated) of washer and dryer. But the wonderful hospitality is the VERY BEST!"
30173198,518999087,2019-08-27,20380397,Angela,Very much enjoyed our stay here and would definitely rent again! It is very spacious and in a great location. Sloan’s lake is beautiful part of Denver I had yet to explore and so glad I did.
3883045,360744482,2018-12-21,25656536,Cindy,"Perfect location, charming home."
23626999,330608471,2018-09-30,27424247,Jessica,Communication with Jim was very easy and made for a seamless weekend. The house was very cute and perfect for my boyfriend and I. It is a little further from downtown but in a cute area that is easy to get around. Would recommend for a couple looking for a fun trip to Denver!
662431,430031574,2019-03-29,70223238,Stephen,"Great location, very responsive host, and comfortable stay."
21623221,245765952,2018-03-23,176471336,Caity,This Home was an amazing stay for my group of 8! We all fit comfortably in the house and felt like there was enough space. Host was amazing and fast to respond!  The drive to Loveland ski area was less than an hour which made this a wonderful place for us to stay. Driving anywhere in Denver took less than 20 minutes so we did our fair share of exploring. Kitchen came stocked with what you needed to cook meals as we chose to do most nights. Beds were very comfortable. Only downside is one bathroom but we managed and never ran out of hot water!  Overall house was great would stay again!
5433111,180208038,2017-08-09,9214695,Kirk,"Affordable garage apartment in a great location. Cool coffee shops, restaurants and bars at your fingertips on 17th. About a mile walk to downtown. Would definitely stay here again!"
1733052,281287904,2018-06-24,118853717,Masahiro,The place was clean and big and the hosts are super nice! Exceeded our expectations. It was very private. Nice to have our own living room area and bathroom. Definitely recommended!
13969736,296413589,2018-07-25,79589547,Drew,This place is a great value - Jacob is very responsive and hospitable. 
4637460,38301506,2015-07-14,35914348,Elaine,"Edric was in frequent contact  by email prior to our arrival and sent clear instructions on how to obtain keys, etc.  While we were there, he  answered email inquiries promptly."
18963379,234426366,2018-02-12,25604639,Jared,Awesome place. The view from the apartment over the city is absolutely breathtaking and the master bed room had glass doors too so you could still see it from the room. I would highly recommend this apartment to anyone coming to stay in Denver.
22402164,308102268,2018-08-15,116624340,Chris,Awesome place! Definitely recommend!
3410364,435544256,2019-04-10,36000789,Josh,The space is easy to get to and get in and is a quick scooter ride to lots of places to eat and see.
15787181,197525816,2017-09-25,97534422,Kara,"Welcoming, cozy and clean home. Was perfect for a quiet night after traveling. Shannon was very communicative and friendly"
11295273,66532824,2016-03-23,24245977,Sam,Robin and Michael were wonderful; inviting and friendly.  The space was as described and within walking distance to transit and attractions alike.  Will look forward to future accommodations with these two. 
12991472,128319565,2017-01-23,110633048,Leah,This is the perfect spot if you don't want a downtown hotel but still want to be around some pretty cool place to hangout. Super 420 friendly (although brace yourself for a cold smoke outside in the winter). The kitchen is fantastic (although we didn't utilize it as much as we would have due to the amazing places to eat in the area. Bring comfy slippers!
1189999,459645228,2019-05-27,71904536,Paolo,It’s a great place to stay at. Extremely clean and comfortable. They have a friendly dog named Shy as well. Will definitely recommend for future travelers!
16857174,187765108,2017-08-27,134937820,Rob,"Great host,  very clean, interesting fellow who makes you feel at home"
7637902,321137988,2018-09-09,8361339,Aaron,"My wife and I stayed in Kelsey's place for a long weekend.  It was the perfect place for us to enjoy Denver! Her place was clean, spacious, and comfortable.  Kelsey was easy to communicate with and was helpful with all our needs.  We enjoyed the back outdoor patio to enjoy a homemade breakfast and do some work we brought with us.  Also, her home was minutes from downtown Denver.   We are thankful we found this place to make our time in Denver special!"
4077803,419773903,2019-03-04,246675817,Taylor,"Was able to check in with just an hours notice when i really needed a place. Great house, great location and the host was very warm and inviting. Highly recommend trying this place out."
590,74080124,2016-05-13,35232856,Jae,"This was a very last-minute booking and I was so happy that Jill was able to take me.  The property is in a cool area, more central than I thought, with a large park the center of the street for blocks and blocks. I love that look.  Easy to find and get in and out of, Jill greeted me outside and helped with my bag.  I felt like I was visiting my sister, complete with comforts of home and a little bit of homey clutter in kitchen and bath.  The bedroom could not have been set up more thoughtfully, clearly she's learned a lot in her many years.  Lamps, table, outlet, tissue, trash can on each side of the bed.  Wifi info and guest book easy to access.  TV and videos, you name it!  The bed was very comfy, the room cute with windows on 3 sides.  The shower was fantastic. Plenty of towels, clearly laid out.  Jill had hot water ready for tea for me at night, coffee ready in the morning.  I don't eat early, but she had lots of nice breakfast food offerings if I'd wanted to.   Very very hospitable!  And she let me help her with garden advice too!  Thanks Jill!!"
24038986,303134176,2018-08-06,27330599,Tim,"We had a great stay at Rebekah’s place! It was as advertised, easy to find and within an easy/safe walk to South Broadway where there are lots of eating and drinking options.  Well located for getting to other areas (loved RiNo & Washington Park) and also to get on to the interstate for exploring other areas outside of Denver. "
19436429,477100846,2019-06-27,65234402,Garrett,Clean and stylish! Amazing backyard and great location! Emmy and Cameron were perfect hosts. They were attentive and there if needed.
20464243,442530910,2019-04-23,161209448,Mike,"Communication was great with Meagan from the time of booking and throughout our stay. Her home had all the right touches that made us feel very comfortable. Plenty of space for our family of four and we enjoyed her artistic touch to the place. All the amenities that we needed were there. The AirBnb section of the home allowed plenty of privacy. Joey the dog was so polite and sweet. Location was perfect for the touring that we had planned. Great experience, great home, and even better host."
24644409,350175938,2018-11-18,9879040,Malia,"Cruz is a great host. Friendly and quick to respond. He’s flexible and easy going, great traits in a host. 

The space is spacious and clean. Shared areas are stylish. Bathroom is very nice and close to the room. 

Location is about 15 minutes from RiNo not a lot in walking distance but a cheap Uber ride to where you want to be. 

Would def recommend. Great value."
17386946,500103130,2019-08-01,263331089,Michael,Lauren and Natalie’s place was amazing! The space was super unique and fun and we had a great time during our stay.
18753893,419734642,2019-03-04,55297065,Kelly,"Paige's house is a dream. My friends and I really enjoyed our weekend stay. There was 7 of us so the space was perfect...lots of room to sit and enjoy the company. The location was ideal, lots of restaurant, shops and coffee options. Would love a repeat visit! Thanks again for having us Paige!"
9496966,445652304,2019-04-29,142413012,Johannes,Everything perfect. Thanks to Kinga
2257217,321588353,2018-09-10,122943193,Michael,"This place was perfect for what I needed! I was staying one night in Denver by myself and just wanted a place to crash that was close to fun things in Denver. It’s near a bunch of breweries and cool bars that are walkable, or a really inexpensive Lyft or Uber. Check-in was a breeze and Beth was really accommodating and easy to work with."
20599123,408560609,2019-02-04,62043099,Tess,Ryan’s place was ideal for our stay in Denver. It was really clean and comfortable. 10/10 would definitely stay here again!
14360548,204153278,2017-10-16,137565924,Carl,This is my second time staying at Jack place his house is very nice and very clean and is in a very good location this time I meet Jack in person and he is a very nice man i would recommend staying at Jack place
26728147,329407897,2018-09-28,81190729,Mohamed,"Great host, he goes beyond excellent service. He actually gave me a ride to my conference. Thanks Adel"
17331962,450220668,2019-05-08,258679453,E,"I'd live in this studio! So -needless to say- I really enjoyed my stay at the Native. It was cute, quaint and had everything you could need. The hosts stayed to themselves, so if you prefer no interaction (like me) this is a good option. Beyond that, the Native is in a great location at a fair price."
23905333,519510816,2019-08-28,235064636,Royce,"Rachel & Erik’s place is great! It’s Central to Denver & everything from food, drinks, coffee shops to breweries are all outside your door! Definitely recommend"
2257217,79477028,2016-06-13,44467694,Andreea,We spent 1 night in Denver in between trips and it was simply lovely. We loved the space we had and the hearty welcome (and the friendly black cat). The location was close to downtown and other places we were interested in visiting. Beth was an excellent host and made us feel at home from the beginning. We thank her kindly for the hospitality and recommend her place to everyone planning to visit Denver. 
12008338,104162939,2016-09-25,85282590,Taryn,"The house was cute and a short drive to restaurants, bars, and shops. We loved the patio in the back. Rob was also friendly in his communication. "
19093319,160824875,2017-06-15,61122605,Lloyd,Nanci very nice..great location..when college not in session.. Bodie is awesome.
18811589,459816235,2019-05-27,82365489,Steve,Marlene was a Wonderful host!!
866145,81294370,2016-06-22,70040561,David,"I had a fantastic stay at Preston’s Airbnb! The hosts, house, and location are all top notch. Preston and Jan were very friendly and hospitable, and went the extra mile to make sure I had an awesome week in Denver. The house was charming with hardwood floors and extremely clean, and the bed was very very comfy. The neighborhood was also great, it felt quite safe and was close to Broadway which had lots of interesting restaurants, shops, bars, and breweries. I was in Denver for a convention Downtown, but I much preferred staying here (which at ~1.5 miles out was an easy Bus/Uber/Lyft ride or a leisurely walk) than Downtown--it was the perfect place to come back to. I definitely recommend this Airbnb!"
28585411,547260588,2019-10-14,92480216,Leslie,"This was my first Airbnb experience. Great location on a quiet street close to the Highlands area of Denver. Check in was super easy with excellent instructions. Host was responsive to any requests. They even swept leaves that had fallen overnight from sidewalk and stepping stones to make them easier to see. Cozy, clean room and bathroom. Comfortable bed. Nice extra touches like a Keurig for coffee/tea, microwave, book with info on local attractions and extra toiletries in bathroom. Slept great. Did use both fan and sound machine that were provided.  Note to any  ""older"" travelers, that basement is accessed via stepping stones from front sidewalk to door at side of house and then down a flight of stairs."
26520064,361844229,2018-12-24,231834776,William,"This place is the perfect place if you're looking for a home away from home. It was extremely clean, organized and decorated quite nice. Doug was an excellent host. He was attentive to our concerns and provided suggestions for attractions in the area. The neighborhood was safe and quiet."
25324403,297366816,2018-07-27,42092742,Christian,Wonderful experience!
16589595,163916166,2017-06-25,126450557,Madicyn,"Our stay with Tiela and her family was great! This was our first time staying at an Air BnB and will definitely do it again, especially if we come back to the Denver area in the future! "
21730063,257303635,2018-04-25,90519014,Earl,"Peter's place was absolutely amazing.  His home is situated in a beautiful, quiet, residential community.  Check-in was a breeze.  The accommodations were exactly as described in the listing, if not better.  Peter thought of everything you could need for your stay, down to the bathroom being fully stocked with deluxe toiletries.

An awesome experience and reasonably priced!!

Thank you again, Pete!"
1622963,67911171,2016-04-01,13498737,Amber,"I had the most perfect stay in The Highlands. Exactly what I was hoping for. Tanya's house is charming, cozy and has really good vibes. It's a treat to live in thoughtfully and tastefully decorated home. I took advantage of the large soaking tub in the guests private bath, the sun filled patio on warm-winter days and also the meditation room.  The house is bright with day light.

Tanya and I became quick girlfriends :)It was a lovely stay with girl chats over cups of tea. She's an excellent host, endearing and helpful. I hope and plan to stay again soon - it was a home away from home."
8941796,158869211,2017-06-08,100554532,Brittany,Chris was great and the place is just perfect. Comfortable bed and many amenities. Was able to easily control the temp and the place was just cozy and calm. Perfect location too. Thanks so much. We will be staying again!.
3115132,492908419,2019-07-21,270050202,Angel,Kate's condo is a very homey space with lots of great decour. Even with no A/C the condo stays cool just with fans. We felt very comfortable there and the location is perfect. It's only a couple minutes away from downtown and some tourist sites. We would recommend this condo to anyone looking to travel to denver.
27432643,408804850,2019-02-05,210554028,Briana,Amazing location. They were also very accommodating to our needs. We arrived a little early and were able to drop off our bags before check in.
11192056,85535782,2016-07-11,2384809,Scott,"Kinga was extremely responsive and made me feel really excited to stay at her place.  My friend and I had a really great experience, and were very intrigued by the apartment's unique decor! As some others have mentioned, the area can be a bit noisy at night, but being a New York, this did not bother me in the least bit.  Definitely a great location and a clean, safe and comfortable to stay while in Denver. "
7817254,59555221,2016-01-11,37092688,Yadira,Beautiful home and very nice host. Our first Denver experience was beyond amazing! Thank you Will for opening your home to us! 
7199544,156088892,2017-05-29,123178908,Stephen,Very quiet and comfortable...just like home 
14010321,161057539,2017-06-16,75663398,Monica,"Herbert's place was great! He was very nice and helpful! We were traveling across the country and last minute decided to stop by Denver. We arrived very late, but it was not an issue and check-in was very easy. His place is very clean and the bed was very comfortable. It has a jacuzzi and washer and dryer that I was hoping to use, but we didn't get to since we had a short stay. There are plenty of towels, extra sheets, coffee, a mini fridge, microwave, toaster and toaster oven. Downtown and everything else you might need including the bus is very close by. Overall, I would highly recommend his place. "
14902544,328949942,2018-09-27,126896254,Jason,"We had a very comfortable stay at this stylish home, which was located in a wonderful area. Ranell and Tyler we're great hosts and we would recommend this home to anyone staying in the area."
33376633,463021303,2019-06-02,43955556,Katie,"This townhome was a great spot for our group of 7.  Clean, had everything we needed and Daniel & Jess were accessible for questions.  Thanks!"
665622,6461062,2013-08-13,1187660,Lauren,"Four of us had a fantastic stay at Becky's apartment.  We found the apartment clean, well stocked with kitchen and bathroom supplies, and super comfy.  The Lohi area is my favorite neighborhood in Denver and there  is just so much great stuff to walk to.  Becky checked in a few times over the weekend to make sure things were going well which was very sweet.  "
1733052,75446452,2016-05-21,62435330,Amanda,We enjoyed our stay in Denver. The accommodations were very nice including the special touches of fresh flowers and pitchers of iced water upon our arrival. Thank you for being gracious hosts!
592,77817,2010-08-13,170891,Hannah,"Jill was warm, friendly and incredibly hospitable. I thoroughly enjoyed my stay at her home and wouldn't hesitate to recommend her as a host. Far better than a hotel!"
16087125,197737843,2017-09-26,45958088,Julie,"What can I say that hasn’t already been said? Julie’s place was comfortable, spacious and was in a great location for walking to places or taking an Uber. Coming from a land of stucco subdivisions, it was a real treat staying in a home with so much history. A guidebook in the kitchen had a bunch of recommendations and Julie was easily accessible with more suggestions and any help we needed, via in text and in person. Meeting the pup was a highlight! I would definitely recommended this place to others."
12915068,193478851,2017-09-13,59603541,Brian,Great place to stay.  Stay on a regular basis and the communication is impeccable and the stay is always fantastic.
16846436,270124393,2018-05-28,75619590,Kevin,"Beth and David's apartment checks all the boxes. Central, quiet, near bars and dining, spacious clean and new. I would recommend to anyone visiting Denver. Great for both solo, couples, or family."
5649152,43791352,2015-08-22,15435908,Amelia,Great location! Nice place to stay.
31623802,494675230,2019-07-24,263652134,Ashlynn,This is such a great location! It was safe and so close to everything. The space was just enough for three girls and easily fit our budget! Carl & Angie answered every question quickly and were great hosts! This is definitely the place to stay if you're looking!
3593366,273286380,2018-06-05,192590978,Debi,Todd and Peggy are great hosts with great tips about local activities and places to visit.
8474753,48950737,2015-09-29,44681828,Dominique N Trinity,"Everything about our stay was absolutley perfect. The neighborhood was very charming and safe. We were within walking distance to a number of delicious restaurants, pubs and cute shops and also caught an amazing end of season farmers market. Jenica and hubby were helpful and accommodating. Their place was exactly as pictured. Beautiful , clean and spacious. Thank you so much for letting us stay at your beautiful home and making us feel like we were at home.  We will definitely be back to Denver and hope this place is available when we do. "
8752443,408117781,2019-02-03,44048619,Matthew,"Brendan’s place is awesome! Great, comfy space within walking distance from a cozy coffee shop (Pablo’s) and a few restaurants. The chocolates and beers were a nice touch too!"
19435120,367405378,2019-01-04,21132941,LuAnne,"There are many extras...wonderful outdoor space, hot tub, close private parking, snacks. Quality place!"
21865169,357539674,2018-12-10,107822087,Raven,Great space! Great location! So much room.
18002228,451387372,2019-05-11,168362951,Sony,Great place...and Christina was a great host.
34508362,502593522,2019-08-04,88228418,Connor,Great space near downtown Denver. Extremely clean and great location
11690656,209639677,2017-11-05,103433713,Taylor,"This was a great place to stay while visiting Denver. It is an extremely beautiful home with so many other beautiful homes in the neighborhood.

Having the whole downstairs was really nice and comfortable. Definitely recommend staying here if you love cats, they're very friendly :)"
15344781,132214778,2017-02-16,99944285,Elliott,"Linda is a very sweet and welcoming host, very willing to try and help with you stay in anyway! Close to the city bus stop which is great! "
4248060,363440383,2018-12-28,222428888,Jennifer,"This was an absolutely perfect Airbnb!  It was immaculately clean and the host was very hospitable checking in along the way.  She has many personal touches throughout the space and it is nice that it is a fully furnished detached space, which allowed for privacy for us, but we also didn't have to worry about disturbing the host in her home.  Overall, we highly recommend this place to stay at... you won't be disappointed!"
9169151,182456990,2017-08-14,14952621,Rachel,Great location with friendly and helpful hosts. Cozy and family environment.
19632537,200239969,2017-10-04,129590905,James,Great place to stay!
21593423,253227969,2018-04-13,58376971,Gabby,"The bed was comfortable, the apartment looks like an West Elm or Ikea magazine (stylish!), and there was plenty of parking and quick wifi. Shane was a great communicator. I would stay here again."
26131284,318443207,2018-09-03,33928849,Paula,GREAT PLACE TO STAY
28545121,539615774,2019-10-01,60391568,Chris,"This place is awesome. I enjoyed mingling with other travels at the hostel.  The bar is outstanding. They offer absinthe service which was a bonus.  Convenient location with parking, food, nightlife, and cannabis all within a block from your room.  I cant wait to stay here again."
28014823,353136262,2018-11-26,48535207,Bruce,"Great little spot amazing back yard little chill area with the lights and propane fire pit !! Close to all the pubs,restaurants and night life !!!"
27136326,508371838,2019-08-12,274607334,Kyra,"We were able to order groceries via my Shipt app, this Airbnb is set up to microwave and cook meals if you prefer. The location is also easily found by Uber and Lyft."
15807058,518490233,2019-08-26,16471493,Jen,"This apartment is fantastic.  It is very stylish and clean.  There is basically any amenity you could think to want.  The location is great as there is a ton of places within walking distance, and you're only an $8 to downtown.  It was very convenient and nice to sit on the balcony and have a coffee in the morning.  I would stay here again."
23439093,318852014,2018-09-04,13077381,Kyle,Great place for our labor day weekend vacation!
3605358,347752527,2018-11-11,180141743,Caleb,"OK, so I can't say enough about this place and this host.  Truly amazing person, I'm so happy I had the pleasure to meet with her and stay at her fabulous place. She knows the places to go eat and see close by, but most importantly she has an amazing heart!"
1223612,274289663,2018-06-08,1546400,Jennifer,Cynthia is wonderful: warm and hospitable. She made me feel so welcome and comfortable!
1035821,110390965,2016-10-25,39250550,Kenna,Great location. Great house. 
29712912,552008155,2019-10-20,125604365,Mary,"Cute little house, only 10 minutes from downtown Denver. Excellent beds and soft dreamy sheets!!"
4191778,85831301,2016-07-13,36943651,William,"Erin was phenomenal and her step dad was very kind as well. Great location, great spot - would definitely stay again!"
12848712,232403252,2018-02-04,4401260,Kate,"This home is in a wonderful location and walking distance from a nice area.  Do not expect new, shiny here --- it is an old house.  But beds and bathrooms were clean.  Short stays or if you are on a budget."
2653512,50832699,2015-10-15,26433392,Andrew,"Very nice experience, just like the pictures. Guesthouse was very clean and welcoming. Full kitchen and everything is very modern. Also, very detailed instructions on how to use functions of the house and things
To do in Denver. Marcie
And Damon were great hosts, I would highly recommend! 
"
17251698,282948574,2018-06-28,6160842,Jessica,"We could not have imagined better hosts than Michael and Connie.  We were looking for a place to safely recover after Sally got eye surgery at Porter Hospital.  Michael helped us get in early, carried luggage to ensure that Sally could walk hands free, gave us great local tips and advice, offered us ice for her eye etc. and kindly left us some fruit for breakfast.  The place was comfortable, even in the 100 degree Denver heat.  The shower was excellent and the extra amenities thoughtful additions to create a great experience.  We would gratefully stay again."
33365990,522088098,2019-09-01,287250303,Karley,"This stay was extremely uncomfortable, from the post I was under the impression the owners wouldn’t be home however they were home.. it was in their basement.. bars on the Windows very creepy.. never met the owners.. we also are very respectful and I know one of their request was no parties and no loud noises from 10pm-7am However.... my friend and I got home at about 10:15 our first night there and were laughing and at 10:30 the owners messaged us to keep the noise down .. we are on vacation... laughing? We felt like we couldn’t speak because they could hear everything because we could hear them COUGH! No joke.. very very uncomfortable and I do not believe this should be rented out on here.. but I will say it was very clean..... they had an exterminator go in while we were gone during the day and honestly we didn’t mind but it was a bit weird they called to see if we were there and could go in the rooms I just felt very weird about the stay and it was a vacation so it was a bummer.."
18805144,213523090,2017-11-21,39768511,Katarina,"Small, comfortable spot located near Broadway. Amenities and kitchen supplies are limited and might rank this spot lower than other similarly priced options."
18049607,251863736,2018-04-08,12795043,Christopher,Big comfortable space close to everything.  Host communicated very well.
20712499,562353725,2019-11-10,48809908,Phillip,Christopher’s place is great! It’s stylish and very clean. I highly recommend it!
26892494,366529410,2019-01-02,164399032,Derek,Brad + Kat’s place was amazing!
17240910,204353832,2017-10-17,38472525,April,"Very pleased with my stay at Steven and Susan's cottage. It was comfortable, central with impeccable hospitality. Close to DU, shops and great restaurants near! The cottage was clean, modern with a minimalist touch (like my lifestyle) but with all I needed."
14369542,100992209,2016-09-11,39042097,Josh,The place was exactly as described and the hosts were very helpful throughout our stay!
21816001,318368774,2018-09-03,210236003,Matt,Great trip
4951295,168043381,2017-07-08,5212903,Grant,Beautifully designed and decorated basement flat. Great location and walkable area. Excellent management and owner. We would have stayed longer but this great place was booked up!
18501266,468486125,2019-06-12,11845614,Shirley,"If you have the good fortune of finding this place open, do yourself a solid and BOOK IT NOW!!! Not only is the space super cool, but your hosts are like no other! So very hospitable, generous and genuine. I am better for having shared time and space with Channon and Patrick - for real."
28347054,559147968,2019-11-03,52309164,Gavin,"Selina’s place was great! It was in a great location and was very convenient to the light rail. Selina was a great host, she was available if we had any questions and had lots of good recommendations. Her house was very clean and as advertised. Would stay here again."
28865793,446043700,2019-04-30,112917923,Tom,"This is a great place if you’re looking for something in downtown Denver! Clean place, easy check in, very hospitable hosts. 10/10 would stay here again.."
21112509,345709190,2018-11-05,220327226,Jessica,"Very accommodating! Rebekah allowed us to keep our bags in her space until our flight departed, even though this was beyond the assigned check out time. A very clean and well decorated space, too."
23630179,475132543,2019-06-23,1880069,Brenda,"Great little gem - please explore the area as there are some great eateries, liquor store and shops within walking distance.  Quick ride to several venues - great location."
8352843,162115302,2017-06-19,113692981,C.J.,"The place was great! Easy to find, spacious, and beautiful. It made for a relaxing and enjoyable trip. "
27455846,477665538,2019-06-28,28569762,Ulrica,"Nice downtown house with walking distance to Denver center. Has everything you need. Works well for 5 persons, ok for 6 if one sleeps on the couch."
915016,194932717,2017-09-17,141445750,Tyler,Great place! Very easy to get around and able to walk to much of the city.
23891608,539577848,2019-10-01,146962045,Xinbo,"Great place, it was very clean, spacious, and comfortable. I didn’t meet the host in person, but he was quick responding to messages and answering questions."
25549371,480383796,2019-07-02,26372294,Tara,Check in was easy. Place was spotless. Location was near everything you’d need. Scott and Shelby go above and beyond to provide local tips and extra toiletries. Would definitely recommend pulling the trigger if you are on the fence about this one!
10995273,223669400,2018-01-01,3675538,Shaw,"Great place, with everything as advertised."
33469733,479348955,2019-06-30,114676425,Koushik,"Although it is located in the basement of the house,  it's  still a very good place to stay. There are two small windows one in the living room and another in the bedroom (in case you are concerned about it). It was very clean with several amenities included.  Downtown is only 15 mins ride from the apartment. The neighborhood seems quite good too. We enjoyed our stay there. Highly recommended!"
665622,278720155,2018-06-18,55941948,Mary Kaye,"Becky’s place was clean, spacious, and totally worth every penny. We loved walking around LoHi for great eateries and local shops. We felt safe in this quiet neighborhood but not separated from the city. Check-in was super easy. 
We would definitely stay here again."
